City,Date,CTBegin,Sunrise,Sunset,CTEnd
Colorado Springs CO,2020-01-01,6.798,7.295,16.799,17.295
Colorado Springs CO,2020-01-02,6.801,7.297,16.813,17.309
Colorado Springs CO,2020-01-03,6.803,7.299,16.827,17.322
Colorado Springs CO,2020-01-04,6.805,7.3,16.841,17.336
Colorado Springs CO,2020-01-05,6.806,7.3,16.856,17.35
Colorado Springs CO,2020-01-06,6.806,7.3,16.871,17.364
Colorado Springs CO,2020-01-07,6.806,7.299,16.886,17.379
Colorado Springs CO,2020-01-08,6.806,7.298,16.902,17.394
Colorado Springs CO,2020-01-09,6.805,7.296,16.918,17.409
Colorado Springs CO,2020-01-10,6.803,7.293,16.935,17.425
Colorado Springs CO,2020-01-11,6.8,7.29,16.951,17.441
Colorado Springs CO,2020-01-12,6.798,7.286,16.968,17.457
Colorado Springs CO,2020-01-13,6.794,7.282,16.985,17.473
Colorado Springs CO,2020-01-14,6.79,7.277,17.003,17.49
Colorado Springs CO,2020-01-15,6.786,7.272,17.02,17.506
Colorado Springs CO,2020-01-16,6.781,7.266,17.038,17.523
Colorado Springs CO,2020-01-17,6.775,7.259,17.056,17.54
Colorado Springs CO,2020-01-18,6.769,7.252,17.074,17.557
Colorado Springs CO,2020-01-19,6.762,7.244,17.092,17.575
Colorado Springs CO,2020-01-20,6.755,7.236,17.111,17.592
Colorado Springs CO,2020-01-21,6.747,7.227,17.13,17.61
Colorado Springs CO,2020-01-22,6.739,7.217,17.148,17.627
Colorado Springs CO,2020-01-23,6.73,7.208,17.167,17.645
Colorado Springs CO,2020-01-24,6.72,7.197,17.186,17.663
Colorado Springs CO,2020-01-25,6.71,7.186,17.205,17.681
Colorado Springs CO,2020-01-26,6.7,7.175,17.224,17.699
Colorado Springs CO,2020-01-27,6.689,7.163,17.244,17.717
Colorado Springs CO,2020-01-28,6.678,7.15,17.263,17.735
Colorado Springs CO,2020-01-29,6.666,7.137,17.282,17.754
Colorado Springs CO,2020-01-30,6.653,7.123,17.301,17.772
Colorado Springs CO,2020-01-31,6.64,7.109,17.321,17.79
Colorado Springs CO,2020-02-01,6.627,7.095,17.34,17.808
Colorado Springs CO,2020-02-02,6.613,7.08,17.359,17.827
Colorado Springs CO,2020-02-03,6.599,7.065,17.379,17.845
Colorado Springs CO,2020-02-04,6.584,7.049,17.398,17.863
Colorado Springs CO,2020-02-05,6.569,7.033,17.417,17.881
Colorado Springs CO,2020-02-06,6.553,7.016,17.436,17.9
Colorado Springs CO,2020-02-07,6.537,6.999,17.456,17.918
Colorado Springs CO,2020-02-08,6.52,6.981,17.475,17.936
Colorado Springs CO,2020-02-09,6.503,6.963,17.494,17.954
Colorado Springs CO,2020-02-10,6.486,6.945,17.513,17.972
Colorado Springs CO,2020-02-11,6.468,6.926,17.532,17.99
Colorado Springs CO,2020-02-12,6.45,6.907,17.551,18.008
Colorado Springs CO,2020-02-13,6.432,6.888,17.57,18.026
Colorado Springs CO,2020-02-14,6.413,6.868,17.589,18.044
Colorado Springs CO,2020-02-15,6.394,6.848,17.607,18.062
Colorado Springs CO,2020-02-16,6.374,6.828,17.626,18.08
Colorado Springs CO,2020-02-17,6.354,6.807,17.645,18.098
Colorado Springs CO,2020-02-18,6.334,6.786,17.663,18.116
Colorado Springs CO,2020-02-19,6.313,6.765,17.682,18.133
Colorado Springs CO,2020-02-20,6.293,6.743,17.7,18.151
Colorado Springs CO,2020-02-21,6.271,6.721,17.718,18.168
Colorado Springs CO,2020-02-22,6.25,6.699,17.737,18.186
Colorado Springs CO,2020-02-23,6.228,6.677,17.755,18.204
Colorado Springs CO,2020-02-24,6.206,6.654,17.773,18.221
Colorado Springs CO,2020-02-25,6.184,6.631,17.791,18.238
Colorado Springs CO,2020-02-26,6.161,6.608,17.809,18.256
Colorado Springs CO,2020-02-27,6.138,6.585,17.826,18.273
Colorado Springs CO,2020-02-28,6.115,6.561,17.844,18.29
Colorado Springs CO,2020-02-29,6.092,6.537,17.862,18.307
Colorado Springs CO,2020-03-01,6.068,6.513,17.879,18.324
Colorado Springs CO,2020-03-02,6.045,6.489,17.897,18.341
Colorado Springs CO,2020-03-03,6.021,6.464,17.914,18.358
Colorado Springs CO,2020-03-04,5.997,6.44,17.931,18.375
Colorado Springs CO,2020-03-05,5.972,6.415,17.948,18.392
Colorado Springs CO,2020-03-06,5.948,6.39,17.965,18.409
Colorado Springs CO,2020-03-07,5.923,6.365,17.982,18.426
Colorado Springs CO,2020-03-08,5.898,6.34,17.999,18.442
Colorado Springs CO,2020-03-09,6.873,7.315,19.016,19.459
Colorado Springs CO,2020-03-10,6.847,7.289,19.033,19.476
Colorado Springs CO,2020-03-11,6.822,7.264,19.05,19.492
Colorado Springs CO,2020-03-12,6.797,7.238,19.066,19.509
Colorado Springs CO,2020-03-13,6.771,7.213,19.083,19.525
Colorado Springs CO,2020-03-14,6.745,7.187,19.099,19.542
Colorado Springs CO,2020-03-15,6.719,7.161,19.116,19.558
Colorado Springs CO,2020-03-16,6.693,7.135,19.132,19.575
Colorado Springs CO,2020-03-17,6.667,7.109,19.149,19.591
Colorado Springs CO,2020-03-18,6.641,7.083,19.165,19.608
Colorado Springs CO,2020-03-19,6.615,7.057,19.181,19.624
Colorado Springs CO,2020-03-20,6.589,7.031,19.198,19.641
Colorado Springs CO,2020-03-21,6.562,7.005,19.214,19.657
Colorado Springs CO,2020-03-22,6.536,6.979,19.23,19.674
Colorado Springs CO,2020-03-23,6.509,6.952,19.246,19.69
Colorado Springs CO,2020-03-24,6.483,6.926,19.263,19.707
Colorado Springs CO,2020-03-25,6.456,6.9,19.279,19.723
Colorado Springs CO,2020-03-26,6.43,6.874,19.295,19.74
Colorado Springs CO,2020-03-27,6.403,6.848,19.311,19.757
Colorado Springs CO,2020-03-28,6.377,6.822,19.327,19.773
Colorado Springs CO,2020-03-29,6.35,6.796,19.343,19.79
Colorado Springs CO,2020-03-30,6.324,6.77,19.359,19.806
Colorado Springs CO,2020-03-31,6.297,6.744,19.375,19.823
Colorado Springs CO,2020-04-01,6.271,6.718,19.391,19.84
Colorado Springs CO,2020-04-02,6.244,6.692,19.407,19.856
Colorado Springs CO,2020-04-03,6.218,6.667,19.423,19.873
Colorado Springs CO,2020-04-04,6.192,6.641,19.439,19.89
Colorado Springs CO,2020-04-05,6.165,6.616,19.455,19.906
Colorado Springs CO,2020-04-06,6.139,6.59,19.471,19.923
Colorado Springs CO,2020-04-07,6.113,6.565,19.487,19.94
Colorado Springs CO,2020-04-08,6.087,6.54,19.503,19.957
Colorado Springs CO,2020-04-09,6.061,6.515,19.519,19.973
Colorado Springs CO,2020-04-10,6.035,6.49,19.535,19.99
Colorado Springs CO,2020-04-11,6.01,6.465,19.551,20.007
Colorado Springs CO,2020-04-12,5.984,6.44,19.567,20.024
Colorado Springs CO,2020-04-13,5.959,6.416,19.583,20.041
Colorado Springs CO,2020-04-14,5.934,6.392,19.599,20.058
Colorado Springs CO,2020-04-15,5.908,6.368,19.615,20.076
Colorado Springs CO,2020-04-16,5.884,6.344,19.631,20.093
Colorado Springs CO,2020-04-17,5.859,6.32,19.647,20.11
Colorado Springs CO,2020-04-18,5.834,6.297,19.663,20.127
Colorado Springs CO,2020-04-19,5.81,6.274,19.679,20.144
Colorado Springs CO,2020-04-20,5.786,6.251,19.695,20.162
Colorado Springs CO,2020-04-21,5.762,6.228,19.711,20.179
Colorado Springs CO,2020-04-22,5.738,6.205,19.728,20.197
Colorado Springs CO,2020-04-23,5.714,6.183,19.744,20.214
Colorado Springs CO,2020-04-24,5.691,6.161,19.76,20.231
Colorado Springs CO,2020-04-25,5.668,6.139,19.776,20.249
Colorado Springs CO,2020-04-26,5.645,6.118,19.792,20.266
Colorado Springs CO,2020-04-27,5.623,6.097,19.808,20.284
Colorado Springs CO,2020-04-28,5.601,6.076,19.824,20.301
Colorado Springs CO,2020-04-29,5.579,6.055,19.84,20.319
Colorado Springs CO,2020-04-30,5.557,6.035,19.856,20.336
Colorado Springs CO,2020-05-01,5.536,6.015,19.872,20.354
Colorado Springs CO,2020-05-02,5.515,5.996,19.888,20.371
Colorado Springs CO,2020-05-03,5.494,5.976,19.904,20.388
Colorado Springs CO,2020-05-04,5.473,5.957,19.92,20.406
Colorado Springs CO,2020-05-05,5.453,5.939,19.936,20.423
Colorado Springs CO,2020-05-06,5.434,5.921,19.952,20.44
Colorado Springs CO,2020-05-07,5.414,5.903,19.967,20.457
Colorado Springs CO,2020-05-08,5.395,5.885,19.983,20.474
Colorado Springs CO,2020-05-09,5.377,5.868,19.998,20.491
Colorado Springs CO,2020-05-10,5.358,5.851,20.014,20.508
Colorado Springs CO,2020-05-11,5.341,5.835,20.029,20.525
Colorado Springs CO,2020-05-12,5.323,5.819,20.045,20.542
Colorado Springs CO,2020-05-13,5.306,5.804,20.06,20.559
Colorado Springs CO,2020-05-14,5.29,5.789,20.075,20.575
Colorado Springs CO,2020-05-15,5.274,5.774,20.09,20.592
Colorado Springs CO,2020-05-16,5.258,5.76,20.105,20.608
Colorado Springs CO,2020-05-17,5.243,5.746,20.119,20.625
Colorado Springs CO,2020-05-18,5.228,5.733,20.134,20.641
Colorado Springs CO,2020-05-19,5.214,5.72,20.149,20.656
Colorado Springs CO,2020-05-20,5.2,5.708,20.163,20.672
Colorado Springs CO,2020-05-21,5.186,5.696,20.177,20.688
Colorado Springs CO,2020-05-22,5.174,5.684,20.191,20.703
Colorado Springs CO,2020-05-23,5.161,5.673,20.205,20.718
Colorado Springs CO,2020-05-24,5.149,5.663,20.218,20.733
Colorado Springs CO,2020-05-25,5.138,5.653,20.231,20.747
Colorado Springs CO,2020-05-26,5.127,5.643,20.244,20.762
Colorado Springs CO,2020-05-27,5.117,5.634,20.257,20.776
Colorado Springs CO,2020-05-28,5.107,5.626,20.27,20.79
Colorado Springs CO,2020-05-29,5.098,5.618,20.282,20.803
Colorado Springs CO,2020-05-30,5.09,5.611,20.294,20.816
Colorado Springs CO,2020-05-31,5.081,5.604,20.306,20.829
Colorado Springs CO,2020-06-01,5.074,5.597,20.317,20.841
Colorado Springs CO,2020-06-02,5.067,5.591,20.328,20.853
Colorado Springs CO,2020-06-03,5.06,5.586,20.339,20.865
Colorado Springs CO,2020-06-04,5.054,5.581,20.349,20.876
Colorado Springs CO,2020-06-05,5.049,5.576,20.359,20.887
Colorado Springs CO,2020-06-06,5.044,5.572,20.369,20.898
Colorado Springs CO,2020-06-07,5.04,5.569,20.378,20.908
Colorado Springs CO,2020-06-08,5.037,5.566,20.387,20.918
Colorado Springs CO,2020-06-09,5.034,5.564,20.396,20.927
Colorado Springs CO,2020-06-10,5.031,5.562,20.404,20.936
Colorado Springs CO,2020-06-11,5.029,5.561,20.412,20.944
Colorado Springs CO,2020-06-12,5.028,5.56,20.419,20.952
Colorado Springs CO,2020-06-13,5.027,5.56,20.426,20.959
Colorado Springs CO,2020-06-14,5.027,5.56,20.433,20.966
Colorado Springs CO,2020-06-15,5.027,5.561,20.439,20.973
Colorado Springs CO,2020-06-16,5.028,5.562,20.445,20.979
Colorado Springs CO,2020-06-17,5.03,5.564,20.45,20.984
Colorado Springs CO,2020-06-18,5.032,5.566,20.455,20.989
Colorado Springs CO,2020-06-19,5.034,5.569,20.459,20.993
Colorado Springs CO,2020-06-20,5.037,5.572,20.463,20.997
Colorado Springs CO,2020-06-21,5.041,5.576,20.466,21.0
Colorado Springs CO,2020-06-22,5.045,5.58,20.469,21.003
Colorado Springs CO,2020-06-23,5.05,5.584,20.471,21.005
Colorado Springs CO,2020-06-24,5.055,5.59,20.473,21.007
Colorado Springs CO,2020-06-25,5.061,5.595,20.474,21.008
Colorado Springs CO,2020-06-26,5.067,5.601,20.475,21.008
Colorado Springs CO,2020-06-27,5.074,5.607,20.475,21.008
Colorado Springs CO,2020-06-28,5.081,5.614,20.475,21.007
Colorado Springs CO,2020-06-29,5.089,5.621,20.474,21.006
Colorado Springs CO,2020-06-30,5.097,5.629,20.473,21.004
Colorado Springs CO,2020-07-01,5.105,5.637,20.471,21.002
Colorado Springs CO,2020-07-02,5.114,5.645,20.469,20.998
Colorado Springs CO,2020-07-03,5.124,5.654,20.466,20.995
Colorado Springs CO,2020-07-04,5.133,5.663,20.462,20.99
Colorado Springs CO,2020-07-05,5.144,5.672,20.458,20.986
Colorado Springs CO,2020-07-06,5.154,5.682,20.454,20.98
Colorado Springs CO,2020-07-07,5.165,5.692,20.449,20.974
Colorado Springs CO,2020-07-08,5.176,5.702,20.443,20.968
Colorado Springs CO,2020-07-09,5.188,5.713,20.437,20.96
Colorado Springs CO,2020-07-10,5.2,5.724,20.43,20.953
Colorado Springs CO,2020-07-11,5.212,5.735,20.423,20.944
Colorado Springs CO,2020-07-12,5.225,5.746,20.415,20.936
Colorado Springs CO,2020-07-13,5.238,5.758,20.407,20.926
Colorado Springs CO,2020-07-14,5.251,5.77,20.399,20.916
Colorado Springs CO,2020-07-15,5.264,5.782,20.389,20.906
Colorado Springs CO,2020-07-16,5.278,5.795,20.38,20.895
Colorado Springs CO,2020-07-17,5.292,5.807,20.37,20.883
Colorado Springs CO,2020-07-18,5.306,5.82,20.359,20.871
Colorado Springs CO,2020-07-19,5.321,5.833,20.348,20.859
Colorado Springs CO,2020-07-20,5.335,5.847,20.336,20.846
Colorado Springs CO,2020-07-21,5.35,5.86,20.324,20.832
Colorado Springs CO,2020-07-22,5.365,5.874,20.311,20.818
Colorado Springs CO,2020-07-23,5.38,5.887,20.298,20.804
Colorado Springs CO,2020-07-24,5.396,5.901,20.285,20.789
Colorado Springs CO,2020-07-25,5.411,5.915,20.271,20.773
Colorado Springs CO,2020-07-26,5.427,5.93,20.256,20.757
Colorado Springs CO,2020-07-27,5.443,5.944,20.241,20.741
Colorado Springs CO,2020-07-28,5.458,5.958,20.226,20.724
Colorado Springs CO,2020-07-29,5.474,5.973,20.21,20.707
Colorado Springs CO,2020-07-30,5.49,5.987,20.194,20.689
Colorado Springs CO,2020-07-31,5.506,6.002,20.177,20.671
Colorado Springs CO,2020-08-01,5.522,6.016,20.16,20.653
Colorado Springs CO,2020-08-02,5.539,6.031,20.143,20.634
Colorado Springs CO,2020-08-03,5.555,6.046,20.125,20.614
Colorado Springs CO,2020-08-04,5.571,6.061,20.107,20.595
Colorado Springs CO,2020-08-05,5.588,6.076,20.088,20.575
Colorado Springs CO,2020-08-06,5.604,6.09,20.069,20.554
Colorado Springs CO,2020-08-07,5.62,6.105,20.05,20.534
Colorado Springs CO,2020-08-08,5.637,6.12,20.03,20.512
Colorado Springs CO,2020-08-09,5.653,6.135,20.01,20.491
Colorado Springs CO,2020-08-10,5.67,6.15,19.99,20.469
Colorado Springs CO,2020-08-11,5.686,6.165,19.97,20.447
Colorado Springs CO,2020-08-12,5.703,6.181,19.949,20.425
Colorado Springs CO,2020-08-13,5.719,6.196,19.927,20.402
Colorado Springs CO,2020-08-14,5.736,6.211,19.906,20.38
Colorado Springs CO,2020-08-15,5.752,6.226,19.884,20.356
Colorado Springs CO,2020-08-16,5.768,6.241,19.862,20.333
Colorado Springs CO,2020-08-17,5.785,6.256,19.84,20.309
Colorado Springs CO,2020-08-18,5.801,6.271,19.817,20.285
Colorado Springs CO,2020-08-19,5.818,6.286,19.794,20.261
Colorado Springs CO,2020-08-20,5.834,6.301,19.771,20.237
Colorado Springs CO,2020-08-21,5.85,6.316,19.748,20.212
Colorado Springs CO,2020-08-22,5.866,6.331,19.724,20.188
Colorado Springs CO,2020-08-23,5.882,6.346,19.7,20.163
Colorado Springs CO,2020-08-24,5.899,6.361,19.676,20.137
Colorado Springs CO,2020-08-25,5.915,6.376,19.652,20.112
Colorado Springs CO,2020-08-26,5.931,6.391,19.627,20.086
Colorado Springs CO,2020-08-27,5.947,6.406,19.603,20.061
